name,start,end,dir,angle,status,speed,time,identifier
新鸿南路,"104.106239,30.6618176","104.106026,30.6575508",从新鸿路到双林北支路,267,1,30.0,2019-08-21 Wed 11:09:37,新鸿南路从新鸿路到双林北支路
猛追湾滨河路,"104.092888,30.6610088","104.096672,30.6652355",从双林路到游乐场滨河路,52,1,35.0,2019-08-21 Wed 11:09:37,猛追湾滨河路从双林路到游乐场滨河路
建设南一路,"104.10173,30.6638622;","104.105301,30.6649017",从一环路东二段到建设南新路,18,1,20.0,2019-08-21 Wed 11:09:37,建设南一路从一环路东二段到建设南新路
建设南一路,"104.105278,30.6649284","104.101723,30.6638889",从建设南新路到一环路东二段,198,1,20.0,2019-08-21 Wed 11:09:37,建设南一路从建设南新路到一环路东二段
红光路,"104.10878,30.6659565;","104.113022,30.6636848",从建设南二路到二环路东二段,328,1,25.0,2019-08-21 Wed 11:09:37,红光路从建设南二路到二环路东二段
红光路,"104.113007,30.6637058",";104.10881,30.6659679",从二环路东二段到建设南二路,147,1,30.0,2019-08-21 Wed 11:09:37,红光路从二环路东二段到建设南二路
建设南新路,"104.106277,30.6618176","104.103584,30.6691475",从新鸿路到建设路,107,1,25.0,2019-08-21 Wed 11:09:37,建设南新路从新鸿路到建设路
建设南新路,"104.103554,30.6691341","104.106239,30.6618137",从建设路到新鸿路,287,1,25.0,2019-08-21 Wed 11:09:37,建设南新路从建设路到新鸿路
建设南二路,"104.105301,30.6649017","104.108803,30.6659508",从建设南新路到亚光路,19,1,20.0,2019-08-21 Wed 11:09:37,建设南二路从建设南新路到亚光路
建设南二路,"104.10939,30.6661739;","104.105278,30.6649284",从光明滨河路到建设南新路,199,1,25.0,2019-08-21 Wed 11:09:37,建设南二路从光明滨河路到建设南新路
猛追湾街,"104.094261,30.660284;","104.095444,30.6714268",从双林路到建设北路一段,84,1,30.0,2019-08-21 Wed 11:09:37,猛追湾街从双林路到建设北路一段
猛追湾街,"104.095413,30.6714172",";104.094261,30.660284",从建设北路一段到双林路,264,1,30.0,2019-08-21 Wed 11:09:37,猛追湾街从建设北路一段到双林路
跳蹬河北路,"104.121277,30.6592541","104.119606,30.6641693",从东秀二路到杉板桥路,106,1,41.0,2019-08-21 Wed 11:09:37,跳蹬河北路从东秀二路到杉板桥路
跳蹬河北路,"104.119583,30.6641502","104.121223,30.6592274",从杉板桥路到东秀二路,285,1,30.0,2019-08-21 Wed 11:09:37,跳蹬河北路从杉板桥路到东秀二路
培华西路,"104.100937,30.6659203","104.104446,30.6669731",从一环路东二段到建设南新路,19,1,25.0,2019-08-21 Wed 11:09:37,培华西路从一环路东二段到建设南新路
培华西路,"104.104424,30.6669998",";104.100922,30.665947",从建设南新路到一环路东二段,199,1,25.0,2019-08-21 Wed 11:09:37,培华西路从建设南新路到一环路东二段
建设南三路,"104.109406,30.6661472","104.111771,30.6668396",从光明滨河路到二环路东二段,18,1,25.0,2019-08-21 Wed 11:09:37,建设南三路从光明滨河路到二环路东二段
建设南三路,"104.111748,30.666872;",";104.10939,30.6661739",从二环路东二段到光明滨河路,198,1,30.0,2019-08-21 Wed 11:09:37,建设南三路从二环路东二段到光明滨河路
培华东路,"104.104446,30.6669731",";104.107147,30.667778",从建设南新路到建设南街,19,1,20.0,2019-08-21 Wed 11:09:37,培华东路从建设南新路到建设南街
培华东路,"104.107132,30.6678047","104.104424,30.6669998",从建设南街到建设南新路,199,1,25.0,2019-08-21 Wed 11:09:37,培华东路从建设南街到建设南新路
游乐场滨河路,"104.096672,30.6652355","104.094284,30.6669693",从猛追湾滨河路到府青路一段,139,1,25.0,2019-08-21 Wed 11:09:37,游乐场滨河路从猛追湾滨河路到府青路一段
游乐场滨河路,"104.089958,30.6702881","104.094292,30.6669064",从府青路一段到猛追湾滨河路,317,1,40.0,2019-08-21 Wed 11:09:37,游乐场滨河路从府青路一段到猛追湾滨河路
建设南街,"104.107964,30.6657162","104.106308,30.6699295",从建设南二路到建设路,108,1,25.0,2019-08-21 Wed 11:09:37,建设南街从建设南二路到建设路
建设南街,"104.106277,30.66992;1","104.107941,30.6657066",从建设路到建设南二路,288,1,20.0,2019-08-21 Wed 11:09:37,建设南街从建设路到建设南二路
亚光路,"104.10881,30.6659641;","104.106728,30.6700306",从建设南二路到建设路,113,1,25.0,2019-08-21 Wed 11:09:37,亚光路从建设南二路到建设路
亚光路,"104.106697,30.6700268",";104.10878,30.6659603",从建设路到建设南二路,293,1,25.0,2019-08-21 Wed 11:09:37,亚光路从建设路到建设南二路
建设南路,"104.111771,30.6668396","104.127304,30.6714497",从二环路东二段到建设南路东口,19,1,30.0,2019-08-21 Wed 11:09:37,建设南路从二环路东二段到建设南路东口
建设南路,"104.127289,30.6715031",";104.111748,30.666872",从建设南路东口到二环路东二段,199,1,30.0,2019-08-21 Wed 11:09:37,建设南路从建设南路东口到二环路东二段
建设路,"104.097137,30.6672134","104.110252,30.6711197",从猛追湾街到二环路东二段,19,1,25.0,2019-08-21 Wed 11:09:37,建设路从猛追湾街到二环路东二段
建设路,"104.110222,30.6711903","104.097122,30.6672668",从二环路东二段到猛追湾街,199,1,30.0,2019-08-21 Wed 11:09:37,建设路从二环路东二段到猛追湾街
建设巷,"104.103584,30.6691475","104.102753,30.6712437",从建设路到建设中路,108,1,25.0,2019-08-21 Wed 11:09:37,建设巷从建设路到建设中路
建设巷,"104.102722,30.671236;",";104.103554,30.669138",从建设中路到建设路,288,1,20.0,2019-08-21 Wed 11:09:37,建设巷从建设中路到建设路
致民东路,"104.083588,30.6412525","104.087555,30.6391468",从致民中路到一环路南一段,328,1,20.0,2019-08-21 Wed 11:09:37,致民东路从致民中路到一环路南一段
致民东路,"104.087593,30.639164;","104.082489,30.6416531",从一环路南一段到致民中路,150,1,20.0,2019-08-21 Wed 11:09:37,致民东路从一环路南一段到致民中路
丝管路,"104.088287,30.6401329","104.083527,30.6420403",从望江路到江天路,155,1,25.0,2019-08-21 Wed 11:09:37,丝管路从望江路到江天路
天仙桥南路,"104.085297,30.649147;","104.083061,30.6433163",从东大街下东大街段到滨江东路,251,1,30.0,2019-08-21 Wed 11:09:37,天仙桥南路从东大街下东大街段到滨江东路
镋钯街,"104.080887,30.6484356","104.084229,30.6468449",从义学巷到天仙桥南路,331,1,30.0,2019-08-21 Wed 11:09:37,镋钯街从义学巷到天仙桥南路
镋钯街,"104.084251,30.6468658",";104.08091,30.6484623",从天仙桥南路到义学巷,150,1,30.0,2019-08-21 Wed 11:09:37,镋钯街从天仙桥南路到义学巷
较场坝中街,"104.089188,30.6475296","104.090492,30.6496716",从东大街紫东楼段到较场坝街,62,1,20.0,2019-08-21 Wed 11:09:37,较场坝中街从东大街紫东楼段到较场坝街
较场坝中街,"104.090462,30.6496849",";104.089165,30.647543",从较场坝街到东大街紫东楼段,242,1,20.0,2019-08-21 Wed 11:09:37,较场坝中街从较场坝街到东大街紫东楼段
致民中路,"104.082489,30.6416531","104.079956,30.6425552",从致民东路到十二北街,157,1,30.0,2019-08-21 Wed 11:09:37,致民中路从致民东路到十二北街
十二中街,"104.080452,30.643671;","104.079239,30.6410713",从江天路到龙江路,248,1,20.0,2019-08-21 Wed 11:09:37,十二中街从江天路到龙江路
南台路,"104.073296,30.642746;","104.075485,30.6424007",从十七街到新南路,349,1,25.0,2019-08-21 Wed 11:09:37,南台路从十七街到新南路
江天路,"104.083527,30.6420403",";104.08046,30.6436672",从丝管路到十二北街,148,1,25.0,2019-08-21 Wed 11:09:37,江天路从丝管路到十二北街
致民路,"104.079956,30.6425552","104.075211,30.6442318",从十二中街到新南路,157,1,25.0,2019-08-21 Wed 11:09:37,致民路从十二中街到新南路
十二北街,"104.08046,30.6436672;",";104.08091,30.6443424",从江天路到滨江东路,60,1,25.0,2019-08-21 Wed 11:09:37,十二北街从江天路到滨江东路
十二北街,"104.080856,30.6443691",";104.08046,30.6436672",从滨江东路到江天路,244,1,38.0,2019-08-21 Wed 11:09:37,十二北街从滨江东路到江天路
临江东路,"104.08046,30.6436672;","104.075066,30.6452446",从十二北街到新南路,161,1,30.0,2019-08-21 Wed 11:09:37,临江东路从十二北街到新南路
下莲池街,"104.077843,30.6458931",";104.078842,30.648035",从滨江东路到龙王庙正街,68,1,20.0,2019-08-21 Wed 11:09:37,下莲池街从滨江东路到龙王庙正街
下莲池街,"104.078812,30.6480484","104.077812,30.6459026",从龙王庙正街到滨江东路,248,1,25.0,2019-08-21 Wed 11:09:37,下莲池街从龙王庙正街到滨江东路
耿家巷,"104.078842,30.648035;",";104.07943,30.6492805",从龙王庙正街到红石柱横街,67,1,20.0,2019-08-21 Wed 11:09:37,耿家巷从龙王庙正街到红石柱横街
耿家巷,"104.079399,30.6492939","104.078812,30.6480484",从红石柱横街到龙王庙正街,247,1,25.0,2019-08-21 Wed 11:09:37,耿家巷从红石柱横街到龙王庙正街
红石柱横街,"104.079414,30.6492748","104.080887,30.6484356",从三圣街到义学巷,326,1,25.0,2019-08-21 Wed 11:09:37,红石柱横街从三圣街到义学巷
红石柱横街,"104.08091,30.6484623;",";104.07943,30.6492977",从义学巷到三圣街,146,1,25.0,2019-08-21 Wed 11:09:37,红石柱横街从义学巷到三圣街
老古巷,"104.072723,30.6512089",";104.07383,30.6525688",从新半边街到学道街,55,1,25.0,2019-08-21 Wed 11:09:37,老古巷从新半边街到学道街
老古巷,"104.073799,30.652586;","104.072693,30.6512222",从学道街到新半边街,235,1,25.0,2019-08-21 Wed 11:09:37,老古巷从学道街到新半边街
东升街,"104.077087,30.6506577","104.079414,30.6492748",从红星路四段到三圣街,325,1,36.0,2019-08-21 Wed 11:09:37,东升街从红星路四段到三圣街
东升街,"104.07943,30.6492977;","104.077103,30.6506805",从三圣街到红星路四段,145,1,20.0,2019-08-21 Wed 11:09:37,东升街从三圣街到红星路四段
三圣街,"104.07943,30.6492805;","104.080696,30.6513062",从东升街到东大街下东大街段,61,1,20.0,2019-08-21 Wed 11:09:37,三圣街从东升街到东大街下东大街段
督院街,"104.075378,30.6509686","104.076637,30.6502838",从走马街到红星路四段,327,1,30.0,2019-08-21 Wed 11:09:37,督院街从走马街到红星路四段
督院街,"104.07666,30.6503067;","104.074471,30.6514702",从红星路四段到走马街,148,1,25.0,2019-08-21 Wed 11:09:37,督院街从红星路四段到走马街
南纱帽街,"104.080696,30.6513062",";104.081467,30.652689",从东大街下东大街段到西糠市街,64,1,20.0,2019-08-21 Wed 11:09:37,南纱帽街从东大街下东大街段到西糠市街
走马街,"104.074471,30.6514702","104.075851,30.6535072",从督院街到东大街上东大街段,59,1,20.0,2019-08-21 Wed 11:09:37,走马街从督院街到东大街上东大街段
中纱帽街,"104.081467,30.6526852","104.082329,30.6539326",从西糠市街到北纱帽街,59,1,30.0,2019-08-21 Wed 11:09:37,中纱帽街从西糠市街到北纱帽街
中纱帽街,"104.082314,30.6539516","104.081444,30.6527023",从北纱帽街到西糠市街,239,1,30.0,2019-08-21 Wed 11:09:37,中纱帽街从北纱帽街到西糠市街
南新街,"104.074272,30.6544094","104.075172,30.6556454",从东大街上东大街段到步行街,57,1,48.0,2019-08-21 Wed 11:09:37,南新街从东大街上东大街段到步行街
南新街,"104.07515,30.6556587;","104.074249,30.6544228",从步行街到东大街上东大街段,237,1,25.0,2019-08-21 Wed 11:09:37,南新街从步行街到东大街上东大街段
均隆街,"104.087135,30.6483727","104.089722,30.6527729",从东大街紫东楼段到东风路,63,1,25.0,2019-08-21 Wed 11:09:37,均隆街从东大街紫东楼段到东风路
均隆街,"104.089706,30.6527863","104.087112,30.6483917",从东风路到东大街紫东楼段,243,1,20.0,2019-08-21 Wed 11:09:37,均隆街从东风路到东大街紫东楼段
点将台街,"104.090492,30.6496716",";104.09182,30.6517906",从较场坝街到东风路,61,1,25.0,2019-08-21 Wed 11:09:37,点将台街从较场坝街到东风路
点将台街,"104.091805,30.651804;","104.090462,30.6496849",从东风路到较场坝街,241,1,20.0,2019-08-21 Wed 11:09:37,点将台街从东风路到较场坝街
天仙桥北路,"104.085358,30.6491203","104.087753,30.6538219",从东大街下东大街段到大慈寺路,66,1,25.0,2019-08-21 Wed 11:09:37,天仙桥北路从东大街下东大街段到大慈寺路
天仙桥北路,"104.087753,30.6538219",";104.085297,30.649147",从大慈寺路到东大街下东大街段,245,1,25.0,2019-08-21 Wed 11:09:37,天仙桥北路从大慈寺路到东大街下东大街段
北纱帽街,"104.083626,30.6557426","104.082314,30.6539516",从大慈寺路到中纱帽街,237,1,25.0,2019-08-21 Wed 11:09:37,北纱帽街从大慈寺路到中纱帽街
望平街,"104.089722,30.6527729","104.091713,30.6569996",从东风路到玉双路,67,1,25.0,2019-08-21 Wed 11:09:37,望平街从东风路到玉双路
学道街,"104.072075,30.6535683","104.074806,30.6519775",从青石桥中街到走马街,325,1,25.0,2019-08-21 Wed 11:09:37,学道街从青石桥中街到走马街
学道街,"104.074829,30.6520004","8;104.07209,30.653595",从走马街到青石桥中街,145,1,20.0,2019-08-21 Wed 11:09:37,学道街从走马街到青石桥中街
青石桥北街,"104.072098,30.653574;","104.073029,30.6548672",从学道街到东大街上东大街段,58,1,25.0,2019-08-21 Wed 11:09:37,青石桥北街从学道街到东大街上东大街段
东安南路,"104.087769,30.6538181","104.090736,30.6574402",从大慈寺路到武成大街,54,1,35.0,2019-08-21 Wed 11:09:37,东安南路从大慈寺路到武成大街
东安南路,"104.090721,30.6574535","104.087746,30.6538315",从武成大街到大慈寺路,234,1,20.0,2019-08-21 Wed 11:09:37,东安南路从武成大街到大慈寺路
福字街,"104.084572,30.6570835","6;104.0877,30.6556835",从书院南街到北顺城街,332,1,20.0,2019-08-21 Wed 11:09:37,福字街从书院南街到北顺城街
书院南街,"104.083656,30.6557293","104.084587,30.6570892",从大慈寺路到福字街,59,1,20.0,2019-08-21 Wed 11:09:37,书院南街从大慈寺路到福字街
北顺城街,"104.087715,30.6556892","92;104.08873,30.65732",从福字街到天涯石东街,61,1,25.0,2019-08-21 Wed 11:09:37,北顺城街从福字街到天涯石东街
如是庵街,"104.083237,30.6577339","104.084572,30.6570835",从穿巷子到书院南街,330,1,20.0,2019-08-21 Wed 11:09:37,如是庵街从穿巷子到书院南街
如是庵街,"104.084587,30.6571102","104.083252,30.6577549",从书院南街到穿巷子,150,1,20.0,2019-08-21 Wed 11:09:37,如是庵街从书院南街到穿巷子
书院西街,"104.084587,30.6570892","104.084999,30.6581421",从福字街到惜字宫南街,71,1,20.0,2019-08-21 Wed 11:09:37,书院西街从福字街到惜字宫南街
天涯石东街,"104.087395,30.6579475","104.088715,30.6573105",从天涯石南街到北顺城街,330,1,20.0,2019-08-21 Wed 11:09:37,天涯石东街从天涯石南街到北顺城街
天涯石东街,"104.08873,30.6573372;",";104.08741,30.6579685",从北顺城街到天涯石南街,150,1,25.0,2019-08-21 Wed 11:09:37,天涯石东街从北顺城街到天涯石南街
水东门街,"104.08873,30.65732;10",";104.08931,30.6582127",从天涯石东街到武成大街,60,1,25.0,2019-08-21 Wed 11:09:37,水东门街从天涯石东街到武成大街
水东门街,"104.089279,30.658226;","104.088715,30.6573334",从武成大街到天涯石东街,241,1,20.0,2019-08-21 Wed 11:09:37,水东门街从武成大街到天涯石东街
藩库街,"104.082397,30.6581154","104.083237,30.6577339",从红星路二段到穿巷子,332,1,27.0,2019-08-21 Wed 11:09:37,藩库街从红星路二段到穿巷子
藩库街,"104.083252,30.6577549",";104.08242,30.6581383",从穿巷子到红星路二段,151,1,27.0,2019-08-21 Wed 11:09:37,藩库街从穿巷子到红星路二段
暑袜南街,"104.073135,30.6549416","104.073921,30.6562443",从东大街上东大街段到青年路,62,1,31.0,2019-08-21 Wed 11:09:37,暑袜南街从东大街上东大街段到青年路
大墙西街,"104.07225,30.6636658;","104.074165,30.6628361",从鼓楼南街到三桂前街,333,1,20.0,2019-08-21 Wed 11:09:37,大墙西街从鼓楼南街到三桂前街
大墙西街,"104.074188,30.6628628","104.072266,30.6636982",从三桂前街到鼓楼南街,153,1,25.0,2019-08-21 Wed 11:09:37,大墙西街从三桂前街到鼓楼南街
中新街,"104.076393,30.6572533","104.075165,30.6556492",从三圣祠街到荔枝巷,236,1,20.0,2019-08-21 Wed 11:09:37,中新街从三圣祠街到荔枝巷
暑袜中街,"104.073921,30.6562443","104.075508,30.6585197",从青年路到总府路,59,1,20.0,2019-08-21 Wed 11:09:37,暑袜中街从青年路到总府路
